step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
900,17398208,14400,0.013773466771272886,0.25,0.9318181818181818
901,17417552,14416,0.013869817922379303,0.1875,0.9261363636363636
902,17437024,14432,0.013942560750198084,0.0,0.9090909090909091
903,17456112,14448,0.01425327781124785,0.125,0.9204545454545454
904,17475584,14464,0.01334420588396855,0.375,0.9431818181818182
905,17494928,14480,0.013780045241108277,0.125,0.9204545454545454
906,17514144,14496,0.014087889409406022,0.0625,0.9147727272727273
907,17533360,14512,0.013971343993273695,0.125,0.9204545454545454
908,17552832,14528,0.01374281090160593,0.25,0.9318181818181818
909,17572176,14544,0.013923956234474923,0.25,0.9318181818181818
910,17591392,14560,0.013992175291234697,0.1875,0.9204545454545454
911,17610864,14576,0.013656667709203275,0.0625,0.9147727272727273
912,17630208,14592,0.013562525634467436,0.25,0.9318181818181818
913,17649424,14608,0.014234781254174343,0.0625,0.9147727272727273
914,17668640,14624,0.014154365994824523,0.125,0.9204545454545454
915,17688112,14640,0.013645033439949638,0.1875,0.9261363636363636
916,17707328,14656,0.013756042614101223,0.0625,0.9147727272727273
917,17726544,14672,0.013718828536489388,0.125,0.9204545454545454
918,17746016,14688,0.013859881260082994,0.1875,0.9261363636363636
919,17765616,14704,0.013333173530051203,0.1875,0.9204545454545454
920,17784960,14720,0.013959067639505423,0.1875,0.9261363636363636
921,17804048,14736,0.014574516691134961,0.1875,0.9204545454545454
922,17823648,14752,0.013423551591618803,0.0625,0.9147727272727273
923,17842992,14768,0.01399405241475634,0.0,0.9090909090909091
924,17862336,14784,0.013537573561115639,0.0625,0.9147727272727273
925,17881552,14800,0.013977417562441623,0.125,0.9204545454545454
926,17900768,14816,0.013918840476823706,0.125,0.9204545454545454
927,17919984,14832,0.013836611522354048,0.0625,0.9147727272727273
928,17939456,14848,0.013825780212002037,0.0625,0.9147727272727273
929,17958928,14864,0.013729104123913614,0.125,0.9204545454545454
930,17978016,14880,0.014012371911260549,0.1875,0.9204545454545454
931,17997360,14896,0.013634158609645182,0.125,0.9147727272727273
932,18016832,14912,0.013468202965083076,0.125,0.9204545454545454
933,18036176,14928,0.013320739557462123,0.1875,0.9204545454545454
934,18055648,14944,0.013688875359588048,0.125,0.9204545454545454
935,18074992,14960,0.013686159921484435,0.25,0.9318181818181818
936,18094464,14976,0.013574747484939201,0.1875,0.9261363636363636
937,18113680,14992,0.013913768653731538,0.125,0.9147727272727273
938,18133024,15008,0.013503561945326602,0.25,0.9318181818181818
939,18152368,15024,0.013591885649337936,0.125,0.9204545454545454
940,18171840,15040,0.013500599543251869,0.125,0.9090909090909091
941,18191440,15056,0.013461280524635797,0.0625,0.9147727272727273
942,18211040,15072,0.013653471248255023,0.125,0.9147727272727273
943,18230256,15088,0.013390238559858521,0.125,0.9204545454545454
944,18249728,15104,0.013703031756064205,0.25,0.9318181818181818
945,18268944,15120,0.013777822525548418,0.0,0.9034090909090909
946,18288288,15136,0.01373466587256088,0.375,0.9431818181818182
947,18307504,15152,0.014164554145549617,0.1875,0.9204545454545454
948,18326848,15168,0.014166618133158015,0.125,0.9204545454545454
949,18346320,15184,0.014134404453012816,0.0,0.9034090909090909
950,18365664,15200,0.013374635957690149,0.1875,0.9261363636363636
951,18384752,15216,0.01399464930383033,0.3125,0.9261363636363636
952,18404096,15232,0.013740839692036481,0.1875,0.9261363636363636
953,18423184,15248,0.014112826700469159,0.0625,0.9147727272727273
954,18442656,15264,0.013691858517185561,0.0625,0.9147727272727273
955,18461872,15280,0.014231704625885978,0.3125,0.9318181818181818
956,18481216,15296,0.013629466227342702,0.125,0.9204545454545454
957,18500432,15312,0.01395837677838917,0.0625,0.9147727272727273
958,18519648,15328,0.013864762799688245,0.125,0.9147727272727273
959,18539120,15344,0.013464385394416899,0.0,0.9034090909090909
960,18558336,15360,0.014002757384904859,0.25,0.9318181818181818
961,18577552,15376,0.013657332611122331,0.125,0.9204545454545454
962,18596768,15392,0.014108082288186823,0.125,0.9090909090909091
963,18616112,15408,0.013760466306200144,0.375,0.9431818181818182
964,18635584,15424,0.014178281573522914,0.0625,0.9147727272727273
965,18655184,15440,0.013795033836718379,0.125,0.9147727272727273
966,18674400,15456,0.014106115383444608,0.125,0.9204545454545454
967,18693744,15472,0.013388387580234282,0.125,0.9147727272727273
968,18713088,15488,0.01385044254820501,0.1875,0.9204545454545454
969,18732304,15504,0.013837707128125744,0.1875,0.9261363636363636
970,18751648,15520,0.01368298178771466,0.1875,0.9204545454545454
971,18770992,15536,0.014056933501457244,0.0,0.9090909090909091
972,18790464,15552,0.013313041007802617,0.0625,0.9090909090909091
973,18809680,15568,0.014011663358570514,0.1875,0.9261363636363636
974,18829152,15584,0.01367863494630238,0.125,0.9147727272727273
975,18848624,15600,0.013954257512753105,0.0,0.9090909090909091
976,18867840,15616,0.013811053493518957,0.3125,0.9375
977,18887056,15632,0.014054229200755048,0.0625,0.9147727272727273
978,18906528,15648,0.013482399037403036,0.125,0.9204545454545454
979,18926256,15664,0.013512255416070092,0.1875,0.9261363636363636
980,18945600,15680,0.013719921278117924,0.1875,0.9261363636363636
981,18965200,15696,0.013418731038309786,0.25,0.9318181818181818
982,18984672,15712,0.013385521680539688,0.1875,0.9204545454545454
983,19004016,15728,0.01376430677667401,0.0625,0.9090909090909091
984,19023232,15744,0.01349274924095833,0.125,0.9204545454545454
985,19042448,15760,0.013773441999251691,0.0625,0.9147727272727273
986,19061664,15776,0.013722517700197374,0.25,0.9318181818181818
987,19081008,15792,0.014034320304585374,0.0,0.9034090909090909
988,19100480,15808,0.013769734964555419,0.0625,0.9034090909090909
989,19119696,15824,0.01363732473893273,0.1875,0.9261363636363636
990,19139040,15840,0.013787713510763295,0.125,0.9204545454545454
991,19158384,15856,0.013717997034830924,0.25,0.9318181818181818
992,19177600,15872,0.013690188898099868,0.125,0.9204545454545454
993,19196816,15888,0.01384427367586871,0.0625,0.9147727272727273
994,19215904,15904,0.014198709082128344,0.125,0.9204545454545454
995,19235504,15920,0.014068905471549101,0.0625,0.9147727272727273
996,19254848,15936,0.013926117819966794,0.125,0.9147727272727273
997,19274192,15952,0.01350865970125275,0.125,0.9204545454545454
998,19293408,15968,0.013916032761421233,0.125,0.9204545454545454
999,19312752,15984,0.013790354347399695,0.1875,0.9204545454545454
1000,19331840,16000,0.014299410106111564,0.0625,0.9090909090909091
1001,19351056,16016,0.013557819023981168,0.25,0.9318181818181818
1002,19370272,16032,0.01364610980496854,0.375,0.9375
1003,19389616,16048,0.013642193985340693,0.1875,0.9204545454545454
1004,19408832,16064,0.013979482023546218,0.0625,0.9147727272727273
1005,19428176,16080,0.013867177680930067,0.125,0.9204545454545454
1006,19447648,16096,0.013522896570144993,0.0625,0.9147727272727273
1007,19467248,16112,0.01386354226270106,0.125,0.9204545454545454
1008,19486336,16128,0.014398726292188897,0.125,0.9204545454545454
1009,19505680,16144,0.013646410906214122,0.125,0.9204545454545454
1010,19525024,16160,0.013615283275716978,0.25,0.9261363636363636
1011,19544368,16176,0.013848822379710185,0.0,0.9090909090909091
1012,19563712,16192,0.013877696423888638,0.25,0.9318181818181818
1013,19583312,16208,0.013528643357657097,0.125,0.9204545454545454
1014,19602528,16224,0.014638613671259453,0.0,0.9034090909090909
1015,19622000,16240,0.013686083338979813,0.0625,0.9090909090909091
1016,19641216,16256,0.014030500327658436,0.1875,0.9261363636363636
1017,19660688,16272,0.013297619578239139,0.1875,0.9261363636363636
1018,19679904,16288,0.014110165303789206,0.0625,0.9147727272727273
1019,19699120,16304,0.013921299888495194,0.3125,0.9318181818181818
1020,19718464,16320,0.013962007914654377,0.0625,0.9147727272727273
1021,19737808,16336,0.013733150106380272,0.1875,0.9261363636363636
1022,19757280,16352,0.013522165730828203,0.25,0.9318181818181818
1023,19776752,16368,0.01383355391125443,0.0625,0.9147727272727273
1024,19795968,16384,0.014237307161116378,0.125,0.9204545454545454
1025,19815312,16400,0.013976606979491534,0.1875,0.9261363636363636
1026,19834656,16416,0.013918256689746158,0.0625,0.9147727272727273
1027,19854128,16432,0.013557066487441474,0.0625,0.9147727272727273
1028,19873344,16448,0.013859784286900375,0.125,0.9204545454545454
1029,19892688,16464,0.013743501605262574,0.1875,0.9261363636363636
1030,19911776,16480,0.013997991467321528,0.1875,0.9261363636363636
1031,19930992,16496,0.014108924579017745,0.0625,0.9147727272727273
1032,19950080,16512,0.014184968333121722,0.0,0.9090909090909091
1033,19969296,16528,0.013997451678628205,0.0625,0.9147727272727273
1034,19988640,16544,0.01397930964396662,0.1875,0.9261363636363636
1035,20007984,16560,0.013672237294151394,0.25,0.9318181818181818
1036,20027328,16576,0.0138614480067083,0.0625,0.9147727272727273
1037,20046544,16592,0.013902504238123885,0.25,0.9318181818181818
1038,20066016,16608,0.013487745315499119,0.1875,0.9261363636363636
1039,20085232,16624,0.013962217118800453,0.1875,0.9261363636363636
1040,20104704,16640,0.013329889985808849,0.1875,0.9261363636363636
1041,20123920,16656,0.01380661878057154,0.0625,0.9147727272727273
1042,20143392,16672,0.013948578426633423,0.1875,0.9204545454545454
1043,20162992,16688,0.013391665871521649,0.375,0.9431818181818182
1044,20182336,16704,0.014166478690305817,0.0625,0.9147727272727273
1045,20201808,16720,0.013468920486724503,0.1875,0.9147727272727273
1046,20220768,16736,0.014265031467474142,0.25,0.9318181818181818
1047,20239984,16752,0.013811729954699396,0.25,0.9318181818181818
1048,20259200,16768,0.01382899908530043,0.0625,0.9147727272727273
1049,20278544,16784,0.013512129185012874,0.125,0.9147727272727273
1050,20297760,16800,0.013680892790531293,0.25,0.9318181818181818
1051,20316976,16816,0.013630958027525748,0.0,0.9090909090909091
1052,20336320,16832,0.013485893041698767,0.0625,0.9147727272727273
1053,20355536,16848,0.013836685599837972,0.1875,0.9261363636363636
1054,20374880,16864,0.013723699321407575,0.1875,0.9261363636363636
1055,20394096,16880,0.013584962717090194,0.1875,0.9261363636363636
1056,20413440,16896,0.013504006861732943,0.3125,0.9318181818181818
1057,20432784,16912,0.013507814040044063,0.1875,0.9261363636363636
1058,20452256,16928,0.01337758602954208,0.0625,0.9147727272727273
1059,20471344,16944,0.014001316386315129,0.125,0.9204545454545454
1060,20490816,16960,0.013525694517630919,0.0625,0.9090909090909091
1061,20510288,16976,0.01345911824524228,0.25,0.9261363636363636
1062,20529632,16992,0.013515717602632383,0.4375,0.9488636363636364
1063,20548976,17008,0.013670347733754005,0.125,0.9204545454545454
1064,20568320,17024,0.013310410275217099,0.3125,0.9375
1065,20587664,17040,0.013690112886753076,0.0625,0.9147727272727273
1066,20607008,17056,0.013420185210560948,0.25,0.9261363636363636
1067,20626352,17072,0.013476514796932527,0.0625,0.9147727272727273
1068,20645568,17088,0.01353526000199133,0.375,0.9431818181818182
1069,20664784,17104,0.013731717690717531,0.25,0.9318181818181818
1070,20684000,17120,0.013630851722491434,0.1875,0.9261363636363636
1071,20703344,17136,0.013441641981876383,0.1875,0.9261363636363636
1072,20722944,17152,0.013484249647578031,0.25,0.9261363636363636
1073,20742544,17168,0.01319088486592185,0.375,0.9431818181818182
1074,20761888,17184,0.013751503512270549,0.125,0.9204545454545454
1075,20781360,17200,0.013436849923699808,0.125,0.9204545454545454
1076,20800704,17216,0.013774014478043143,0.1875,0.9261363636363636
1077,20819920,17232,0.013614381145691707,0.1875,0.9261363636363636
1078,20839264,17248,0.013645438034697192,0.375,0.9431818181818182
1079,20858608,17264,0.013495671217218534,0.0625,0.9090909090909091
1080,20877952,17280,0.013380544335982193,0.1875,0.9261363636363636
1081,20897296,17296,0.013036221996217914,0.25,0.9261363636363636
1082,20916384,17312,0.013861262422857958,0.125,0.9204545454545454
1083,20935984,17328,0.013064126211832205,0.25,0.9318181818181818
1084,20955328,17344,0.013712066362276442,0.1875,0.9261363636363636
1085,20974672,17360,0.013453034715171789,0.0625,0.9147727272727273
1086,20994144,17376,0.013519448177123422,0.25,0.9318181818181818
1087,21013744,17392,0.013186069437317888,0.125,0.9204545454545454
1088,21033216,17408,0.01340718105443173,0.25,0.9318181818181818
1089,21052560,17424,0.01407797178930291,0.0625,0.9147727272727273
1090,21071904,17440,0.014148588260851263,0.0625,0.9090909090909091
1091,21091248,17456,0.013232337711528177,0.25,0.9318181818181818
1092,21110592,17472,0.01359179236694402,0.125,0.9090909090909091
1093,21129808,17488,0.01382419757128216,0.0625,0.9147727272727273
1094,21149024,17504,0.013582119905996276,0.0,0.9090909090909091
1095,21168624,17520,0.01332816484385118,0.0,0.9090909090909091
1096,21187968,17536,0.013873012277483944,0.1875,0.9261363636363636
1097,21207312,17552,0.013767704330626318,0.0625,0.9147727272727273
1098,21226784,17568,0.013187597247080513,0.25,0.9318181818181818
1099,21246000,17584,0.013518621814103892,0.125,0.9204545454545454
1100,21265216,17600,0.013845124384277308,0.0625,0.9147727272727273
1101,21284432,17616,0.01375460757694498,0.1875,0.9261363636363636
1102,21303776,17632,0.01373679298225241,0.1875,0.9261363636363636
1103,21323120,17648,0.013588882576104582,0.1875,0.9204545454545454
1104,21342336,17664,0.013783728248270267,0.125,0.9204545454545454
1105,21361936,17680,0.013201942192341814,0.0625,0.9147727272727273
1106,21381536,17696,0.013177873563846663,0.25,0.9318181818181818
1107,21400624,17712,0.01402178610496762,0.0,0.9090909090909091
1108,21420224,17728,0.013399352096788284,0.125,0.9204545454545454
1109,21439696,17744,0.013188410282822104,0.25,0.9318181818181818
1110,21459168,17760,0.013306999416807574,0.1875,0.9261363636363636
1111,21478256,17776,0.01386670918354447,0.25,0.9318181818181818
1112,21497728,17792,0.013442226982952624,0.0625,0.9147727272727273
1113,21517072,17808,0.013234733609417779,0.1875,0.9261363636363636
1114,21536544,17824,0.013398596913266584,0.0625,0.9147727272727273
1115,21556144,17840,0.012972238887161905,0.3125,0.9375
1116,21575488,17856,0.013540899340591108,0.0625,0.9147727272727273
1117,21595088,17872,0.013059391111232582,0.25,0.9318181818181818
1118,21614560,17888,0.013353736748079052,0.1875,0.9204545454545454
1119,21633904,17904,0.014013828344070065,0.0625,0.9147727272727273
1120,21653248,17920,0.013566822523999347,0.125,0.9147727272727273
1121,21672720,17936,0.013210432890375523,0.1875,0.9261363636363636
1122,21692064,17952,0.013440951460369218,0.1875,0.9204545454545454
1123,21711280,17968,0.01380997005722171,0.0625,0.9147727272727273
1124,21730752,17984,0.013561410511512747,0.1875,0.9261363636363636
1125,21749968,18000,0.013485260214890197,0.25,0.9318181818181818
1126,21769184,18016,0.01360550276717638,0.125,0.9204545454545454
1127,21788528,18032,0.013744353249433442,0.25,0.9261363636363636
1128,21807744,18048,0.013543564615803643,0.125,0.9204545454545454
1129,21827088,18064,0.013231543933586628,0.125,0.9204545454545454
1130,21846560,18080,0.01341981876029442,0.125,0.9204545454545454
1131,21865776,18096,0.01353895130888458,0.1875,0.9261363636363636
1132,21885120,18112,0.013709475649952908,0.3125,0.9375
1133,21904592,18128,0.013158021262173355,0.1875,0.9261363636363636
1134,21923680,18144,0.014089340619128482,0.0625,0.9147727272727273
1135,21942768,18160,0.013713855033358665,0.1875,0.9261363636363636
1136,21961984,18176,0.013476001618816671,0.125,0.9204545454545454
1137,21981200,18192,0.013734548387325672,0.0,0.8977272727272727
1138,22000416,18208,0.013313650382943822,0.0625,0.9147727272727273
1139,22019632,18224,0.013417307825603813,0.1875,0.9261363636363636
1140,22038976,18240,0.013494743418570829,0.125,0.9204545454545454
1141,22058320,18256,0.013320485517480819,0.3125,0.9375
1142,22077536,18272,0.013587339475212803,0.125,0.9204545454545454
1143,22097008,18288,0.013513449942317419,0.0625,0.9090909090909091
1144,22116480,18304,0.01320133175940953,0.125,0.9147727272727273
1145,22135696,18320,0.013585554250747063,0.3125,0.9375
1146,22154912,18336,0.013458838150004334,0.0,0.9090909090909091
1147,22174128,18352,0.013511935017244937,0.0625,0.9147727272727273
1148,22193600,18368,0.0134682098676741,0.0625,0.9147727272727273
1149,22213072,18384,0.013249441284658735,0.3125,0.9375
1150,22232288,18400,0.01349772287722336,0.0,0.9090909090909091
1151,22251504,18416,0.013942669821014834,0.0625,0.9147727272727273
1152,22270720,18432,0.013398443609064262,0.0625,0.9147727272727273
1153,22289808,18448,0.013983736120866527,0.0625,0.9147727272727273
1154,22309152,18464,0.013288472602929606,0.3125,0.9375
1155,22328496,18480,0.013455879399678123,0.1875,0.9261363636363636
1156,22347584,18496,0.014037008216596522,0.125,0.9204545454545454
1157,22366928,18512,0.013101619120294061,0.125,0.9204545454545454
1158,22386400,18528,0.013096114637250494,0.25,0.9318181818181818
1159,22405872,18544,0.013536896375148044,0.0,0.9090909090909091
1160,22425088,18560,0.013553769415468186,0.0625,0.9147727272727273
1161,22444560,18576,0.013437050934549137,0.0,0.9090909090909091
1162,22463904,18592,0.01356814536745311,0.1875,0.9261363636363636
1163,22483376,18608,0.013423055635975699,0.1875,0.9204545454545454
1164,22502592,18624,0.013680574085547962,0.25,0.9318181818181818
1165,22522064,18640,0.013295398245269749,0.1875,0.9261363636363636
1166,22541280,18656,0.013551238667093193,0.125,0.9147727272727273
1167,22560752,18672,0.013415006943505123,0.0625,0.9147727272727273
1168,22580224,18688,0.013311249149915117,0.375,0.9431818181818182
1169,22599824,18704,0.013230104252547758,0.375,0.9431818181818182
1170,22619040,18720,0.01365445700719884,0.0625,0.9147727272727273
1171,22638256,18736,0.013454432145585515,0.125,0.9204545454545454
1172,22657600,18752,0.013020928817431285,0.4375,0.9488636363636364
1173,22676816,18768,0.013537203535151473,0.125,0.9204545454545454
1174,22696160,18784,0.013347474711573337,0.0625,0.9147727272727273
1175,22715504,18800,0.013479651211782653,0.3125,0.9375
1176,22734976,18816,0.013214106704734056,0.1875,0.9261363636363636
1177,22754064,18832,0.01410386843553046,0.125,0.9147727272727273
1178,22773280,18848,0.013484585410805933,0.125,0.9204545454545454
1179,22792752,18864,0.013580670403670713,0.1875,0.9261363636363636
1180,22812096,18880,0.013147225127391218,0.0625,0.9147727272727273
1181,22831824,18896,0.013377356772193382,0.125,0.9147727272727273
1182,22851296,18912,0.013497477229829186,0.125,0.9204545454545454
1183,22870512,18928,0.013664203446792443,0.125,0.9204545454545454
1184,22889984,18944,0.013069001113751711,0.0,0.9090909090909091
1185,22909072,18960,0.013466465896195464,0.3125,0.9375
1186,22928416,18976,0.013359727399013328,0.0,0.9090909090909091
1187,22947888,18992,0.013358431344840552,0.0625,0.9147727272727273
1188,22967232,19008,0.01341191389744629,0.125,0.9147727272727273
1189,22986704,19024,0.013293897244666765,0.25,0.9318181818181818
1190,23005920,19040,0.013473327927667943,0.3125,0.9375
1191,23025136,19056,0.013549184384638195,0.1875,0.9261363636363636
1192,23044480,19072,0.013274957389015114,0.125,0.9147727272727273
1193,23063824,19088,0.013732305789309058,0.125,0.9204545454545454
1194,23083040,19104,0.013361859645559457,0.0,0.9090909090909091
1195,23102256,19120,0.013583420932566277,0.125,0.9204545454545454
1196,23121600,19136,0.013274433176581517,0.375,0.9431818181818182
1197,23140944,19152,0.013025315042319584,0.3125,0.9375
1198,23160032,19168,0.013973278046915375,0.0625,0.9147727272727273
1199,23179248,19184,0.013621128396691438,0.125,0.9204545454545454
1200,23198464,19200,0.013703614291176178,0.125,0.9147727272727273
1201,23217680,19216,0.013723808596202825,0.1875,0.9261363636363636
1202,23237152,19232,0.012946592602954408,0.25,0.9318181818181818
1203,23256752,19248,0.013543666110164191,0.125,0.9204545454545454
1204,23276096,19264,0.013223016076960244,0.1875,0.9261363636363636
1205,23295184,19280,0.013641464295662402,0.125,0.9204545454545454
1206,23314528,19296,0.012885450809443207,0.3125,0.9318181818181818
1207,23333744,19312,0.013396844092791342,0.1875,0.9261363636363636
1208,23353344,19328,0.013441445638754036,0.1875,0.9261363636363636
1209,23372688,19344,0.01310158638408834,0.1875,0.9204545454545454
1210,23391776,19360,0.013255472682078927,0.375,0.9431818181818182
1211,23411120,19376,0.013133954822272415,0.125,0.9204545454545454
1212,23430336,19392,0.013724103507593271,0.125,0.9204545454545454
1213,23449552,19408,0.013362859482540476,0.125,0.9204545454545454
1214,23468768,19424,0.013306851341729846,0.125,0.9204545454545454
1215,23488112,19440,0.013369412104061519,0.3125,0.9375
1216,23507328,19456,0.01373753488476243,0.25,0.9318181818181818
1217,23526544,19472,0.013337541232562745,0.125,0.9204545454545454
1218,23545888,19488,0.013325464936401639,0.1875,0.9261363636363636
1219,23565232,19504,0.01298540975579356,0.25,0.9318181818181818
1220,23584576,19520,0.012988951953544301,0.1875,0.9261363636363636
1221,23603792,19536,0.013261433077228334,0.1875,0.9261363636363636
1222,23623136,19552,0.013208903074466828,0.25,0.9318181818181818
1223,23642608,19568,0.013200675759684383,0.25,0.9318181818181818
1224,23661952,19584,0.01307909011560238,0.1875,0.9261363636363636
1225,23681424,19600,0.01298392360346391,0.125,0.9204545454545454
1226,23700640,19616,0.013344543557197518,0.3125,0.9375
1227,23719856,19632,0.013493189490870423,0.1875,0.9261363636363636
1228,23739072,19648,0.013341024045612514,0.375,0.9431818181818182
1229,23758416,19664,0.013127055592083712,0.1875,0.9261363636363636
1230,23777760,19680,0.013082087168627828,0.25,0.9318181818181818
1231,23797232,19696,0.013227067584018396,0.25,0.9261363636363636
1232,23816576,19712,0.013098160697777828,0.125,0.9204545454545454
1233,23835920,19728,0.013101885652398315,0.375,0.9431818181818182
1234,23855264,19744,0.013072094379862849,0.0625,0.9147727272727273
1235,23874736,19760,0.013119804732693295,0.1875,0.9261363636363636
1236,23894080,19776,0.013276050003173839,0.1875,0.9261363636363636
1237,23913552,19792,0.013124335478502223,0.1875,0.9261363636363636
1238,23932896,19808,0.01323324175691847,0.125,0.9204545454545454
1239,23952240,19824,0.013154809769926678,0.1875,0.9261363636363636
1240,23971584,19840,0.013225875802357179,0.0,0.9090909090909091
1241,23991056,19856,0.013109021591575095,0.375,0.9431818181818182
1242,24010400,19872,0.013386068355198117,0.25,0.9318181818181818
1243,24029744,19888,0.013181536862684418,0.3125,0.9318181818181818
1244,24049088,19904,0.013665415847343262,0.0,0.9090909090909091
1245,24068304,19920,0.013616979740775855,0.0625,0.9147727272727273
1246,24087520,19936,0.013875970912704271,0.125,0.9204545454545454
1247,24106992,19952,0.013572078799067184,0.125,0.9204545454545454
1248,24126336,19968,0.013493031272268254,0.125,0.9204545454545454
1249,24145552,19984,0.01371067115147558,0.1875,0.9261363636363636
1250,24165152,20000,0.012886655740402736,0.125,0.9204545454545454
1251,24184752,20016,0.013389962813220859,0.25,0.9261363636363636
1252,24204096,20032,0.013515388057692472,0.1875,0.9204545454545454
1253,24223440,20048,0.013491371761417374,0.125,0.9147727272727273
1254,24242912,20064,0.01301906349962401,0.1875,0.9261363636363636
1255,24262128,20080,0.013587239670662075,0.125,0.9204545454545454
1256,24281344,20096,0.013558438903241312,0.375,0.9431818181818182
1257,24300688,20112,0.013601380272752475,0.1875,0.9261363636363636
1258,24319776,20128,0.013365944630419329,0.25,0.9318181818181818
1259,24339120,20144,0.013068015413972688,0.25,0.9318181818181818
1260,24358592,20160,0.012656277061183302,0.5,0.9488636363636364
1261,24377936,20176,0.013184874610167019,0.0625,0.9147727272727273
1262,24397280,20192,0.01325172961662524,0.375,0.9431818181818182
1263,24416496,20208,0.013215284933684287,0.3125,0.9375
1264,24435712,20224,0.01362041985099267,0.1875,0.9204545454545454
1265,24455184,20240,0.013154077876597439,0.125,0.9147727272727273
1266,24474656,20256,0.01296358664893732,0.1875,0.9261363636363636
1267,24494128,20272,0.013016992643275377,0.3125,0.9375
1268,24513472,20288,0.013279961099873753,0.125,0.9204545454545454
1269,24533072,20304,0.013154835876949968,0.1875,0.9261363636363636
1270,24552416,20320,0.013066778779172042,0.25,0.9318181818181818
1271,24571760,20336,0.013236614922641374,0.3125,0.9375
1272,24590976,20352,0.013474534775569579,0.0,0.9090909090909091
1273,24610320,20368,0.013323257192062536,0.0625,0.9147727272727273
1274,24629664,20384,0.012992699566508172,0.4375,0.9488636363636364
1275,24649008,20400,0.01324775398305856,0.0625,0.9147727272727273
1276,24668608,20416,0.013459021699704046,0.25,0.9318181818181818
1277,24687952,20432,0.012977630798092306,0.3125,0.9375
1278,24707296,20448,0.012909268058558424,0.1875,0.9261363636363636
1279,24726640,20464,0.013224608547383106,0.25,0.9318181818181818
1280,24746368,20480,0.012562559691484503,0.4375,0.9488636363636364
1281,24765584,20496,0.013357206560539847,0.1875,0.9261363636363636
1282,24785056,20512,0.01293990177891001,0.4375,0.9488636363636364
1283,24804400,20528,0.01265191762700313,0.25,0.9318181818181818
1284,24823744,20544,0.013143800066817566,0.125,0.9204545454545454
1285,24843088,20560,0.01315703290248972,0.1875,0.9261363636363636
1286,24862432,20576,0.013097700696098282,0.125,0.9204545454545454
1287,24881904,20592,0.012884630788747525,0.3125,0.9375
1288,24901248,20608,0.013164517944601205,0.125,0.9204545454545454
1289,24920592,20624,0.01328150152236108,0.1875,0.9261363636363636
1290,24939808,20640,0.01323085882672619,0.1875,0.9261363636363636
1291,24959024,20656,0.013139683479976353,0.375,0.9431818181818182
1292,24978368,20672,0.01335453245469139,0.0625,0.9147727272727273
1293,24997712,20688,0.012756899163491662,0.4375,0.9488636363636364
1294,25017056,20704,0.012776495132556954,0.25,0.9318181818181818
1295,25036144,20720,0.013527893152450843,0.125,0.9204545454545454
1296,25055488,20736,0.01307011373117817,0.125,0.9204545454545454
1297,25074704,20752,0.013911835409541698,0.1875,0.9261363636363636
1298,25094048,20768,0.013231865910423905,0.0625,0.9147727272727273
1299,25113392,20784,0.01309168391998279,0.25,0.9318181818181818
1300,25132608,20800,0.013363000804398562,0.25,0.9318181818181818
1301,25151824,20816,0.013555365736868033,0.125,0.9147727272727273
1302,25171040,20832,0.01320719593144704,0.0,0.9090909090909091
1303,25190640,20848,0.012778336562126432,0.125,0.9204545454545454
1304,25209984,20864,0.01329148624996209,0.25,0.9318181818181818
1305,25229200,20880,0.01341793670515765,0.125,0.9147727272727273
1306,25248544,20896,0.012963507798141736,0.375,0.9431818181818182
1307,25268016,20912,0.012861990410736227,0.3125,0.9375
1308,25287488,20928,0.012997342680361547,0.1875,0.9261363636363636
1309,25306704,20944,0.013268837317727458,0.0625,0.9147727272727273
1310,25325920,20960,0.013044349745476028,0.375,0.9431818181818182
1311,25345136,20976,0.013181569729030595,0.125,0.9204545454545454
1312,25364864,20992,0.01305348186805481,0.1875,0.9261363636363636
1313,25384208,21008,0.013561805328952072,0.0625,0.9090909090909091
1314,25403296,21024,0.013583395130036912,0.25,0.9261363636363636
1315,25422640,21040,0.013433372461570009,0.25,0.9318181818181818
1316,25441856,21056,0.013098552316081374,0.375,0.9431818181818182
1317,25461072,21072,0.012928575088321516,0.4375,0.9488636363636364
1318,25480288,21088,0.013228942350012367,0.1875,0.9261363636363636
1319,25499632,21104,0.013037043917380909,0.125,0.9204545454545454
1320,25519104,21120,0.013077226257783466,0.1875,0.9261363636363636
1321,25538576,21136,0.01331352539921997,0.1875,0.9204545454545454
1322,25557920,21152,0.013615211671030159,0.125,0.9204545454545454
1323,25577136,21168,0.013074702500079265,0.25,0.9318181818181818
1324,25596352,21184,0.013449648100397536,0.25,0.9318181818181818
1325,25615696,21200,0.013363500824858349,0.125,0.9204545454545454
1326,25635040,21216,0.013106438189333347,0.3125,0.9375
1327,25654256,21232,0.01339523940123331,0.3125,0.9375
1328,25673472,21248,0.013611792872617467,0.0625,0.9147727272727273
1329,25692816,21264,0.013369064675670164,0.3125,0.9375
1330,25712032,21280,0.013074731851197315,0.3125,0.9318181818181818
1331,25731504,21296,0.012854038983356476,0.4375,0.9488636363636364
1332,25751104,21312,0.012822947587543978,0.25,0.9261363636363636
1333,25770576,21328,0.013029833590751064,0.25,0.9318181818181818
1334,25789792,21344,0.01360729886570982,0.1875,0.9261363636363636
